"","id","sample.size","ncase","ncontrol","sex","category","subcategory","unit","group_name","build","consortium","year","population","trait","note","pmid","filename","nsnp","delimiter","header","mr","chr_col","pos_col","oa_col","ea_col","snp_col","pval_col","beta_col","se_col","eaf_col"
"468","finn-b-CD2_BENIGN_SKIN_LIP",218792,216,218576,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of lip","CD2_BENIGN_SKIN_LIP",NA,"finngen_R5_CD2_BENIGN_SKIN_LIP.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"469","finn-b-CD2_BENIGN_SKIN_LIP_EXALLC",180824,216,180608,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of lip (all cancers excluded)","CD2_BENIGN_SKIN_LIP_EXALLC",NA,"finngen_R5_CD2_BENIGN_SKIN_LIP_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"470","finn-b-CD2_BENIGN_SKIN_LOWERLIMB",218792,349,218443,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of lower limb, including hip","CD2_BENIGN_SKIN_LOWERLIMB",NA,"finngen_R5_CD2_BENIGN_SKIN_LOWERLIMB.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"471","finn-b-CD2_BENIGN_SKIN_LOWERLIMB_EXALLC",180861,349,180512,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Benign neoplasm: Skin of lower limb, including hip"" (all cancers excluded)","CD2_BENIGN_SKIN_LOWERLIMB_EXALLC",NA,"finngen_R5_CD2_BENIGN_SKIN_LOWERLIMB_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"472","finn-b-CD2_BENIGN_SKIN_NOS",218792,546,218246,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin, unspecified","CD2_BENIGN_SKIN_NOS",NA,"finngen_R5_CD2_BENIGN_SKIN_NOS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"473","finn-b-CD2_BENIGN_SKIN_NOS_EXALLC",180920,546,180374,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Benign neoplasm: Skin, unspecified"" (all cancers excluded)","CD2_BENIGN_SKIN_NOS_EXALLC",NA,"finngen_R5_CD2_BENIGN_SKIN_NOS_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"474","finn-b-CD2_BENIGN_SKIN_SCALPNECK",218792,325,218467,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of scalp and neck","CD2_BENIGN_SKIN_SCALPNECK",NA,"finngen_R5_CD2_BENIGN_SKIN_SCALPNECK.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"475","finn-b-CD2_BENIGN_SKIN_SCALPNECK_EXALLC",180885,325,180560,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of scalp and neck (all cancers excluded)","CD2_BENIGN_SKIN_SCALPNECK_EXALLC",NA,"finngen_R5_CD2_BENIGN_SKIN_SCALPNECK_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"476","finn-b-CD2_BENIGN_SKIN_TRUNK",218792,598,218194,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of trunk","CD2_BENIGN_SKIN_TRUNK",NA,"finngen_R5_CD2_BENIGN_SKIN_TRUNK.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"477","finn-b-CD2_BENIGN_SKIN_TRUNK_EXALLC",180967,598,180369,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of trunk (all cancers excluded)","CD2_BENIGN_SKIN_TRUNK_EXALLC",NA,"finngen_R5_CD2_BENIGN_SKIN_TRUNK_EXALLC.gz",16380338,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"478","finn-b-CD2_BENIGN_SKIN_UPPERLIMB",218792,266,218526,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Skin of upper limb, including shoulder","CD2_BENIGN_SKIN_UPPERLIMB",NA,"finngen_R5_CD2_BENIGN_SKIN_UPPERLIMB.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"479","finn-b-CD2_BENIGN_SKIN_UPPERLIMB_EXALLC",180839,266,180573,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Benign neoplasm: Skin of upper limb, including shoulder"" (all cancers excluded)","CD2_BENIGN_SKIN_UPPERLIMB_EXALLC",NA,"finngen_R5_CD2_BENIGN_SKIN_UPPERLIMB_EXALLC.gz",16380338,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"480","finn-b-CD2_BENIGN_SMALL_INTESTINE",218792,549,218243,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Small intestine","CD2_BENIGN_SMALL_INTESTINE",NA,"finngen_R5_CD2_BENIGN_SMALL_INTESTINE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"481","finn-b-CD2_BENIGN_SMALL_INTESTINE_EXALLC",180959,549,180410,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Small intestine (all cancers excluded)","CD2_BENIGN_SMALL_INTESTINE_EXALLC",NA,"finngen_R5_CD2_BENIGN_SMALL_INTESTINE_EXALLC.gz",16380339,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"482","finn-b-CD2_BENIGN_SMALL_INTESTINE_OTH",218792,270,218522,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Other and unspecified parts of small intestine","CD2_BENIGN_SMALL_INTESTINE_OTH",NA,"finngen_R5_CD2_BENIGN_SMALL_INTESTINE_OTH.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"483","finn-b-CD2_BENIGN_SMALL_INTESTINE_OTH_EXALLC",180870,270,180600,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Other and unspecified parts of small intestine (all cancers excluded)","CD2_BENIGN_SMALL_INTESTINE_OTH_EXALLC",NA,"finngen_R5_CD2_BENIGN_SMALL_INTESTINE_OTH_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"484","finn-b-CD2_BENIGN_SPINAL_CORD",218792,196,218596,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Spinal cord","CD2_BENIGN_SPINAL_CORD",NA,"finngen_R5_CD2_BENIGN_SPINAL_CORD.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"485","finn-b-CD2_BENIGN_SPINAL_CORD_EXALLC",180867,196,180671,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Spinal cord (all cancers excluded)","CD2_BENIGN_SPINAL_CORD_EXALLC",NA,"finngen_R5_CD2_BENIGN_SPINAL_CORD_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"486","finn-b-CD2_BENIGN_STOMACH",218792,1252,217540,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Stomach","CD2_BENIGN_STOMACH",NA,"finngen_R5_CD2_BENIGN_STOMACH.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"487","finn-b-CD2_BENIGN_STOMACH_EXALLC",181173,1252,179921,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Stomach (all cancers excluded)","CD2_BENIGN_STOMACH_EXALLC",NA,"finngen_R5_CD2_BENIGN_STOMACH_EXALLC.gz",16380339,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"488","finn-b-CD2_BENIGN_THYROID",218792,455,218337,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm of thyroid gland","CD2_BENIGN_THYROID",NA,"finngen_R5_CD2_BENIGN_THYROID.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"489","finn-b-CD2_BENIGN_THYROID_EXALLC",180928,455,180473,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm of thyroid gland (all cancers excluded)","CD2_BENIGN_THYROID_EXALLC",NA,"finngen_R5_CD2_BENIGN_THYROID_EXALLC.gz",16380338,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"490","finn-b-CD2_BENIGN_TONGUE",218792,357,218435,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Tongue","CD2_BENIGN_TONGUE",NA,"finngen_R5_CD2_BENIGN_TONGUE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"491","finn-b-CD2_BENIGN_TONGUE_EXALLC",180862,357,180505,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Tongue (all cancers excluded)","CD2_BENIGN_TONGUE_EXALLC",NA,"finngen_R5_CD2_BENIGN_TONGUE_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"492","finn-b-CD2_BENIGN_TONSIL",218792,121,218671,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Tonsil","CD2_BENIGN_TONSIL",NA,"finngen_R5_CD2_BENIGN_TONSIL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"493","finn-b-CD2_BENIGN_TONSIL_EXALLC",180785,121,180664,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Tonsil (all cancers excluded)","CD2_BENIGN_TONSIL_EXALLC",NA,"finngen_R5_CD2_BENIGN_TONSIL_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"494","finn-b-CD2_BENIGN_TRANSVERSE_COLON",218792,992,217800,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Transverse colon","CD2_BENIGN_TRANSVERSE_COLON",NA,"finngen_R5_CD2_BENIGN_TRANSVERSE_COLON.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"495","finn-b-CD2_BENIGN_TRANSVERSE_COLON_EXALLC",181097,992,180105,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Transverse colon (all cancers excluded)","CD2_BENIGN_TRANSVERSE_COLON_EXALLC",NA,"finngen_R5_CD2_BENIGN_TRANSVERSE_COLON_EXALLC.gz",16380338,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"496","finn-b-CD2_BENIGN_URINARY",218792,562,218230,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm of urinary organs","CD2_BENIGN_URINARY",NA,"finngen_R5_CD2_BENIGN_URINARY.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"497","finn-b-CD2_BENIGN_URINARY_EXALLC",180973,562,180411,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm of urinary organs (all cancers excluded)","CD2_BENIGN_URINARY_EXALLC",NA,"finngen_R5_CD2_BENIGN_URINARY_EXALLC.gz",16380338,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"498","finn-b-CD2_BENIGN_UTERINE_TUBES_LIGAMENTS",123579,101,123478,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Uterine tubes and ligaments","CD2_BENIGN_UTERINE_TUBES_LIGAMENTS",NA,"finngen_R5_CD2_BENIGN_UTERINE_TUBES_LIGAMENTS.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"499","finn-b-CD2_BENIGN_UTERINE_TUBES_LIGAMENTS_EXALLC",102537,101,102436,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Uterine tubes and ligaments (all cancers excluded)","CD2_BENIGN_UTERINE_TUBES_LIGAMENTS_EXALLC",NA,"finngen_R5_CD2_BENIGN_UTERINE_TUBES_LIGAMENTS_EXALLC.gz",16378981,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"500","finn-b-CD2_BENIGN_UTERUS_NOS",123579,747,122832,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other benign neoplasm of uterus: Other parts/unspecified","CD2_BENIGN_UTERUS_NOS",NA,"finngen_R5_CD2_BENIGN_UTERUS_NOS.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"501","finn-b-CD2_BENIGN_UTERUS_NOS_EXALLC",102774,747,102027,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other benign neoplasm of uterus: Other parts/unspecified (all cancers excluded)","CD2_BENIGN_UTERUS_NOS_EXALLC",NA,"finngen_R5_CD2_BENIGN_UTERUS_NOS_EXALLC.gz",16378984,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"502","finn-b-CD2_BENIGN_UTERUS_OTH",123579,911,122668,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other benign neoplasms of uterus","CD2_BENIGN_UTERUS_OTH",NA,"finngen_R5_CD2_BENIGN_UTERUS_OTH.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"503","finn-b-CD2_BENIGN_UTERUS_OTH_EXALLC",102805,911,101894,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other benign neoplasms of uterus (all cancers excluded)","CD2_BENIGN_UTERUS_OTH_EXALLC",NA,"finngen_R5_CD2_BENIGN_UTERUS_OTH_EXALLC.gz",16378988,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"504","finn-b-CD2_BENIGN_VAGINA",123579,297,123282,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Vulva","CD2_BENIGN_VAGINA",NA,"finngen_R5_CD2_BENIGN_VAGINA.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"505","finn-b-CD2_BENIGN_VAGINA_EXALLC",102589,297,102292,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Vulva (all cancers excluded)","CD2_BENIGN_VAGINA_EXALLC",NA,"finngen_R5_CD2_BENIGN_VAGINA_EXALLC.gz",16378980,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"506","finn-b-CD2_BENIGN_VULVA",123579,192,123387,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Vagina","CD2_BENIGN_VULVA",NA,"finngen_R5_CD2_BENIGN_VULVA.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"507","finn-b-CD2_BENIGN_VULVA_EXALLC",102566,192,102374,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Benign neoplasm: Vagina (all cancers excluded)","CD2_BENIGN_VULVA_EXALLC",NA,"finngen_R5_CD2_BENIGN_VULVA_EXALLC.gz",16378979,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"508","finn-b-CD2_FOLLICULAR_LYMPHOMA",218792,522,218270,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Follicular lymphoma","CD2_FOLLICULAR_LYMPHOMA",NA,"finngen_R5_CD2_FOLLICULAR_LYMPHOMA.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"509","finn-b-CD2_FOLLICULAR_LYMPHOMA_EXALLC",181278,522,180756,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Follicular lymphoma (all cancers excluded)","CD2_FOLLICULAR_LYMPHOMA_EXALLC",NA,"finngen_R5_CD2_FOLLICULAR_LYMPHOMA_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"510","finn-b-CD2_HODGKIN_LYMPHOMA",218792,369,218423,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hodgkin lymphoma","CD2_HODGKIN_LYMPHOMA",NA,"finngen_R5_CD2_HODGKIN_LYMPHOMA.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"511","finn-b-CD2_HODGKIN_LYMPHOMA_EXALLC",181125,369,180756,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hodgkin lymphoma (all cancers excluded)","CD2_HODGKIN_LYMPHOMA_EXALLC",NA,"finngen_R5_CD2_HODGKIN_LYMPHOMA_EXALLC.gz",16380338,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"512","finn-b-CD2_IMMUNOPROLIFERATIVE",218792,105,218687,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant immunoproliferative diseases","CD2_IMMUNOPROLIFERATIVE",NA,"finngen_R5_CD2_IMMUNOPROLIFERATIVE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"513","finn-b-CD2_IMMUNOPROLIFERATIVE_EXALLC",180861,105,180756,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant immunoproliferative diseases (all cancers excluded)","CD2_IMMUNOPROLIFERATIVE_EXALLC",NA,"finngen_R5_CD2_IMMUNOPROLIFERATIVE_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"514","finn-b-CD2_INSITU",218792,3442,215350,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","In situ neoplasms","CD2_INSITU",NA,"finngen_R5_CD2_INSITU.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"515","finn-b-CD2_INSITU_BREAST",123579,1131,122448,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of breast","CD2_INSITU_BREAST",NA,"finngen_R5_CD2_INSITU_BREAST.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"516","finn-b-CD2_INSITU_BREAST_EXALLC",103522,1131,102391,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of breast (all cancers excluded)","CD2_INSITU_BREAST_EXALLC",NA,"finngen_R5_CD2_INSITU_BREAST_EXALLC.gz",16379075,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"517","finn-b-CD2_INSITU_BREAST_INTRADUCTAL",123579,1022,122557,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of breast, intraductal","CD2_INSITU_BREAST_INTRADUCTAL",NA,"finngen_R5_CD2_INSITU_BREAST_INTRADUCTAL.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"518","finn-b-CD2_INSITU_BREAST_INTRADUCTAL_EXALLC",103428,1022,102406,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Carcinoma in situ of breast, intraductal"" (all cancers excluded)","CD2_INSITU_BREAST_INTRADUCTAL_EXALLC",NA,"finngen_R5_CD2_INSITU_BREAST_INTRADUCTAL_EXALLC.gz",16379072,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"519","finn-b-CD2_INSITU_BREAST_NOS",123579,160,123419,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of breast, other/unspecified","CD2_INSITU_BREAST_NOS",NA,"finngen_R5_CD2_INSITU_BREAST_NOS.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"520","finn-b-CD2_INSITU_BREAST_NOS_EXALLC",102659,160,102499,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Carcinoma in situ of breast, other/unspecified"" (all cancers excluded)","CD2_INSITU_BREAST_NOS_EXALLC",NA,"finngen_R5_CD2_INSITU_BREAST_NOS_EXALLC.gz",16378984,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"521","finn-b-CD2_INSITU_CERVIX_UTERI",123579,298,123281,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of cervix uteri","CD2_INSITU_CERVIX_UTERI",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"522","finn-b-CD2_INSITU_CERVIX_UTERI_ENDOCERVIX",123579,129,123450,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of cervix uteri, endocervix","CD2_INSITU_CERVIX_UTERI_ENDOCERVIX",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_ENDOCERVIX.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"523","finn-b-CD2_INSITU_CERVIX_UTERI_ENDOCERVIX_EXALLC",102629,129,102500,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Carcinoma in situ of cervix uteri, endocervix"" (all cancers excluded)","CD2_INSITU_CERVIX_UTERI_ENDOCERVIX_EXALLC",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_ENDOCERVIX_EXALLC.gz",16378981,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"524","finn-b-CD2_INSITU_CERVIX_UTERI_EXALLC",102783,298,102485,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of cervix uteri (all cancers excluded)","CD2_INSITU_CERVIX_UTERI_EXALLC",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_EXALLC.gz",16378985,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"525","finn-b-CD2_INSITU_CERVIX_UTERI_EXOCERVIX",123579,107,123472,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of cervix uteri, exocervix","CD2_INSITU_CERVIX_UTERI_EXOCERVIX",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_EXOCERVIX.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"526","finn-b-CD2_INSITU_CERVIX_UTERI_EXOCERVIX_EXALLC",102611,107,102504,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Carcinoma in situ of cervix uteri, exocervix"" (all cancers excluded)","CD2_INSITU_CERVIX_UTERI_EXOCERVIX_EXALLC",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_EXOCERVIX_EXALLC.gz",16378981,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"527","finn-b-CD2_INSITU_CERVIX_UTERI_NOS",123579,109,123470,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of uteri, other/unspecified","CD2_INSITU_CERVIX_UTERI_NOS",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_NOS.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"528","finn-b-CD2_INSITU_CERVIX_UTERI_NOS_EXALLC",102615,109,102506,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Carcinoma in situ of uteri, other/unspecified"" (all cancers excluded)","CD2_INSITU_CERVIX_UTERI_NOS_EXALLC",NA,"finngen_R5_CD2_INSITU_CERVIX_UTERI_NOS_EXALLC.gz",16378981,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"529","finn-b-CD2_INSITU_EXALLC",183322,3442,179880,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","In situ neoplasms (all cancers excluded)","CD2_INSITU_EXALLC",NA,"finngen_R5_CD2_INSITU_EXALLC.gz",16380347,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"530","finn-b-CD2_INSITU_GENITAL",123579,115,123464,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of other and unspecified genital organs","CD2_INSITU_GENITAL",NA,"finngen_R5_CD2_INSITU_GENITAL.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"531","finn-b-CD2_INSITU_GENITAL_EXALLC",102593,115,102478,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Carcinoma in situ of other and unspecified genital organs (all cancers excluded)","CD2_INSITU_GENITAL_EXALLC",NA,"finngen_R5_CD2_INSITU_GENITAL_EXALLC.gz",16378985,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"532","finn-b-CD2_INSITU_MELANOMA",218792,393,218399,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Melanoma in situ","CD2_INSITU_MELANOMA",NA,"finngen_R5_CD2_INSITU_MELANOMA.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"533","finn-b-CD2_INSITU_MELANOMA_EXALLC",181015,393,180622,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Melanoma in situ (all cancers excluded)","CD2_INSITU_MELANOMA_EXALLC",NA,"finngen_R5_CD2_INSITU_MELANOMA_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"534","finn-b-CD2_INSITU_MELANOMA_FACE",218792,118,218674,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Melanoma in situ of other and unspecified parts of face","CD2_INSITU_MELANOMA_FACE",NA,"finngen_R5_CD2_INSITU_MELANOMA_FACE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"535","finn-b-CD2_INSITU_MELANOMA_FACE_EXALLC",180833,118,180715,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Melanoma in situ of other and unspecified parts of face (all cancers excluded)","CD2_INSITU_MELANOMA_FACE_EXALLC",NA,"finngen_R5_CD2_INSITU_MELANOMA_FACE_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"536","finn-b-CD2_INSITU_MELANOMA_TRUNK",218792,103,218689,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Melanoma in situ of trunk","CD2_INSITU_MELANOMA_TRUNK",NA,"finngen_R5_CD2_INSITU_MELANOMA_TRUNK.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"537","finn-b-CD2_INSITU_MELANOMA_TRUNK_EXALLC",180822,103,180719,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Melanoma in situ of trunk (all cancers excluded)","CD2_INSITU_MELANOMA_TRUNK_EXALLC",NA,"finngen_R5_CD2_INSITU_MELANOMA_TRUNK_EXALLC.gz",16380337,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
